step,action,reward,smoothed_reward,hp,level,llm_advice,llm_data,advice_given_at_step,steps_since_advice,llm_priority,llm_risk,llm_strategy,hp_change,reward_change,sr_change,level_up,hp_lag1,reward_lag1,sr_lag1,level_lag1,reward_ma5,hp_ma5,reward_std5,advice_category,action_category,critical_hp,low_hp,high_hp,llm_suggestions,advice_keywords,action_matches_any_suggestion,action_matches_semantic,matched_suggestion,advice_episode,alignment_window_matched,steps_until_match,episode_alignment_rate,episode_matched_in_window,followed_advice_strict,followed_advice_lenient,alignment_strength,followed_advice,episode_avg_reward,episode_reward_sum,episode_length
65,pickup,-0.01,-0.01,100.0,14,Search the area for potential threats and items,,60.0,5.0,,,,-33.30000000000001,0.0,0.0,0,133.3,-0.01,-0.01,14.0,-0.01,276.41999999999996,0.0,survival,inventory,0,0,0,[],"{'eat', 'search'}",False,False,,50,True,0,0.25,True,0,1,0.25,1,-0.01,-0.04,4
65,kick,-0.01,-0.01,1016.7,14,Search the area for items and clues to gain more experience,,65.0,0.0,,,,916.7,0.0,0.0,0,100.0,-0.01,-0.01,14.0,-0.01,413.5200000000001,0.0,exploration,combat,0,0,1,[],{'search'},False,False,,51,False,,0.0,False,0,0,0.0,0,-0.01,-0.02,2
65,wield,-0.01,-0.01,430.8,14,Eat something to recover health,,65.0,0.0,,,,-585.9000000000001,0.0,0.0,0,1016.7,-0.01,-0.01,14.0,-0.01,450.44000000000005,0.0,survival,equipment,0,0,1,[],"{'eat', 'heal'}",False,False,,51,False,,0.0,False,0,0,0.0,0,-0.01,-0.02,2
70,move_northeast,0.0,0.009,633.3,16,Search the area for potential items and clues,,70.0,0.0,,,,202.49999999999994,0.01,0.019,1,430.8,-0.01,-0.01,14.0,-0.008,462.82,0.00447213595499958,exploration,movement,0,0,1,[],{'search'},False,True,search,52,True,0,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.0033333333333333335,-0.01,3
70,pickup,0.0,0.01,400.0,14,Eat something to regain health,,70.0,0.0,,,,-233.29999999999995,0.0,0.0010000000000000009,0,633.3,0.0,0.009,16.0,-0.006,516.1600000000001,0.005477225575051661,survival,inventory,0,0,1,[],"{'eat', 'heal'}",False,False,,52,True,0,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.0033333333333333335,-0.01,3
70,open_door,-0.01,-0.02,100.0,14,Search the area for potential items and threats,,70.0,0.0,,,,-300.0,-0.01,-0.03,0,400.0,0.0,0.01,14.0,-0.006,516.1600000000001,0.005477225575051661,survival,interaction,0,0,0,[],"{'eat', 'search'}",False,False,,52,True,0,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.0033333333333333335,-0.01,3
70,move_east,-0.01,-0.01,1033.3,14,Search the area for items and clues to gain more experience,,65.0,5.0,,,,933.3,0.0,0.01,0,100.0,-0.01,-0.02,14.0,-0.006,519.4799999999999,0.005477225575051661,exploration,movement,0,0,1,[],{'search'},False,True,search,53,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
70,search,-0.01,-0.01,228.6,12,Eat something to recover health,,70.0,0.0,,,,-804.6999999999999,0.0,0.0,0,1033.3,-0.01,-0.01,14.0,-0.006,479.03999999999996,0.005477225575051661,survival,exploration,0,0,1,[],"{'eat', 'heal'}",False,False,,54,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
70,eat,0.0,0.0,466.7,14,Eat something to recover health,,65.0,5.0,,,,238.1,0.01,0.01,1,228.6,-0.01,-0.01,12.0,-0.006,445.71999999999997,0.005477225575051661,survival,item_use,0,0,1,[],"{'eat', 'heal'}",False,True,eat,55,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
75,open_door,0.0,0.007,875.0,16,Search the area for potential items and clues,,70.0,5.0,,,,408.3,0.0,0.007,1,466.7,0.0,0.0,14.0,-0.006,540.72,0.005477225575051661,exploration,interaction,0,0,1,[],{'search'},False,False,,56,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
75,read,-0.01,-0.01,1180.0,14,Search the area for items and potential threats,,75.0,0.0,,,,305.0,-0.01,-0.017,0,875.0,0.0,0.007,16.0,-0.006,756.72,0.005477225575051661,survival,item_use,0,0,1,[],"{'eat', 'search'}",False,True,eat,57,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
75,eat,-0.01,-0.01,228.6,12,Eat something to recover health,,70.0,5.0,,,,-951.4,0.0,0.0,0,1180.0,-0.01,-0.01,14.0,-0.006,595.78,0.005477225575051661,survival,item_use,0,0,1,[],"{'eat', 'heal'}",False,True,eat,58,True,0,0.5,True,1,1,0.5,1,-0.01,-0.02,2
75,open_door,-0.01,-0.02,100.0,14,Search the area for potential items and threats,,70.0,5.0,,,,-128.6,0.0,-0.01,1,228.6,-0.01,-0.01,12.0,-0.006,570.06,0.005477225575051661,survival,interaction,0,0,0,[],"{'eat', 'search'}",False,False,,58,True,0,0.5,True,1,1,0.5,1,-0.01,-0.02,2
75,pickup,-0.01,-0.01,500.0,14,Search the area for potential threats and items,,75.0,0.0,,,,400.0,0.0,0.01,0,100.0,-0.01,-0.02,14.0,-0.008,576.72,0.00447213595499958,survival,inventory,0,0,1,[],"{'eat', 'search'}",False,False,,59,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
75,move_east,0.0,0.011,116.7,14,Eat something to regain health,,70.0,5.0,,,,-383.3,0.01,0.020999999999999998,0,500.0,-0.01,-0.01,14.0,-0.008,425.06000000000006,0.00447213595499958,survival,movement,0,0,0,[],"{'eat', 'heal'}",False,False,,60,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
80,move_south,0.0,0.0,1160.0,14,Search the area for items and potential threats,,75.0,5.0,,,,1043.3,0.0,-0.011,0,116.7,0.0,0.011,14.0,-0.006,421.06000000000006,0.005477225575051661,survival,movement,0,0,1,[],"{'eat', 'search'}",False,True,search,61,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
80,apply,-0.01,-0.01,177.8,14,Search for items and potential threats,,80.0,0.0,,,,-982.2,-0.01,-0.01,0,1160.0,0.0,0.0,14.0,-0.006,410.9,0.005477225575051661,survival,item_use,0,0,1,[],"{'eat', 'search'}",False,True,eat,62,True,0,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.01,-0.03,3
80,wear,-0.01,-0.01,250.0,14,Search the area for potential items and clues,,80.0,0.0,,,,72.19999999999999,0.0,0.0,0,177.8,-0.01,-0.01,14.0,-0.006,440.9,0.005477225575051661,exploration,equipment,0,0,1,[],{'search'},False,False,,62,True,0,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.01,-0.03,3
80,pickup,-0.01,-0.01,633.3,16,Search the area for potential threats and items,,80.0,0.0,,,,383.29999999999995,0.0,0.0,1,250.0,-0.01,-0.01,14.0,-0.006,467.56000000000006,0.005477225575051661,survival,inventory,0,0,1,[],"{'eat', 'search'}",False,False,,62,True,0,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.01,-0.03,3
80,move_northwest,-0.01,-0.01,500.0,14,Search the area for potential threats and items,,75.0,5.0,,,,-133.29999999999995,0.0,0.0,0,633.3,-0.01,-0.01,16.0,-0.008,544.2199999999999,0.00447213595499958,survival,movement,0,0,1,[],"{'eat', 'search'}",False,True,search,63,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
80,move_southeast,-0.01,-0.02,228.6,12,Eat to regain health,,80.0,0.0,,,,-271.4,0.0,-0.01,0,500.0,-0.01,-0.01,14.0,-0.01,357.93999999999994,0.0,survival,movement,0,0,1,[],"{'eat', 'heal'}",False,False,,64,True,2,0.4,True,1,1,0.4,1,-0.008,-0.04,5
85,wear,-0.01,-0.01,200.0,14,Search the area for potential items and clues,,80.0,5.0,,,,-28.599999999999994,0.0,0.01,1,228.6,-0.01,-0.02,12.0,-0.01,362.38,0.0,exploration,equipment,0,0,1,[],{'search'},False,False,,64,True,2,0.4,True,1,1,0.4,1,-0.008,-0.04,5
85,search,-0.01,-0.01,177.8,14,Search for items and potential threats,,80.0,5.0,,,,-22.19999999999999,0.0,0.0,0,200.0,-0.01,-0.01,14.0,-0.01,347.94,0.0,survival,exploration,0,0,1,[],"{'eat', 'search'}",False,True,search,64,True,2,0.4,True,1,1,0.4,1,-0.008,-0.04,5
85,search,-0.01,-0.01,633.3,16,Search the area for potential threats and items,,80.0,5.0,,,,455.49999999999994,0.0,0.0,1,177.8,-0.01,-0.01,14.0,-0.01,347.93999999999994,0.0,survival,exploration,0,0,1,[],"{'eat', 'search'}",False,True,search,64,True,2,0.4,True,1,1,0.4,1,-0.008,-0.04,5
85,kick,0.0,0.011,176.5,12,Eat to regain health,,80.0,5.0,,,,-456.79999999999995,0.01,0.020999999999999998,0,633.3,-0.01,-0.01,16.0,-0.008,283.23999999999995,0.00447213595499958,survival,combat,0,0,1,[],"{'eat', 'heal'}",False,False,,64,True,2,0.4,True,1,1,0.4,1,-0.008,-0.04,5
85,eat,0.0,0.008,385.7,14,Search for items and potential threats,,85.0,0.0,,,,209.2,0.0,-0.002999999999999999,1,176.5,0.0,0.011,12.0,-0.006,314.65999999999997,0.005477225575051661,survival,item_use,0,0,1,[],"{'eat', 'search'}",False,True,eat,65,True,0,1.0,True,1,1,1.0,1,-0.005,-0.01,2
85,read,-0.01,-0.01,1550.0,14,Search the area for items and potential threats,,85.0,0.0,,,,1164.3,-0.01,-0.018000000000000002,0,385.7,0.0,0.008,14.0,-0.006,584.6600000000001,0.005477225575051661,survival,item_use,0,0,1,[],"{'eat', 'search'}",False,True,eat,65,True,0,1.0,True,1,1,1.0,1,-0.005,-0.01,2
90,move_northwest,0.0,0.001,200.0,14,Search the area for potential items and threats,,90.0,0.0,,,,-1350.0,0.01,0.011,0,1550.0,-0.01,-0.01,14.0,-0.003999999999999999,589.1,0.005477225575051661,survival,movement,0,0,1,[],"{'eat', 'search'}",False,True,search,66,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
90,move_east,-0.01,-0.01,857.1,14,Search the area for items and potential threats,,85.0,5.0,,,,657.1,-0.01,-0.011,0,200.0,0.0,0.001,14.0,-0.004,633.86,0.005477225575051661,survival,movement,0,0,1,[],"{'eat', 'search'}",False,True,search,67,True,0,0.5,True,1,1,0.5,1,-0.01,-0.02,2
90,wield,-0.01,-0.01,385.7,14,Search for items and potential threats,,85.0,5.0,,,,-471.40000000000003,0.0,0.0,0,857.1,-0.01,-0.01,14.0,-0.006,675.7,0.005477225575051661,survival,equipment,0,0,1,[],"{'eat', 'search'}",False,False,,67,True,0,0.5,True,1,1,0.5,1,-0.01,-0.02,2
90,wait,-0.01,-0.01,250.0,14,Explore the surrounding area to gather more information,,90.0,0.0,,,,-135.7,0.0,0.0,0,385.7,-0.01,-0.01,14.0,-0.008,648.56,0.00447213595499958,exploration,other,0,0,1,[],{'explore'},False,False,,68,True,2,0.25,True,0,1,0.25,1,-0.005,-0.02,4
90,move_east,0.0,0.011,182.4,12,Investigate the recent message and decide on a direction,,90.0,0.0,,,,-67.6,0.01,0.020999999999999998,0,250.0,-0.01,-0.01,14.0,-0.006,375.04,0.005477225575051661,other,movement,0,0,1,[],set(),False,False,,68,True,2,0.25,True,0,1,0.25,1,-0.005,-0.02,4
90,move_northwest,0.0,0.011,683.3,16,Search the area for potential items and clues,,90.0,0.0,,,,500.9,0.0,0.0,1,182.4,0.0,0.011,12.0,-0.006,471.7,0.005477225575051661,exploration,movement,0,0,1,[],{'search'},False,True,search,68,True,2,0.25,True,0,1,0.25,1,-0.005,-0.02,4
95,read,-0.01,-0.01,188.2,12,Investigate the recent message and decide on a direction,,90.0,5.0,,,,-495.09999999999997,-0.01,-0.020999999999999998,0,683.3,0.0,0.011,16.0,-0.006,337.92,0.005477225575051661,other,item_use,0,0,1,[],set(),False,False,,68,True,2,0.25,True,0,1,0.25,1,-0.005,-0.02,4
95,take_off,-0.01,-0.01,857.1,14,Search the area for potential items and threats,,95.0,0.0,,,,668.9000000000001,0.0,0.0,1,188.2,-0.01,-0.01,12.0,-0.006,432.2,0.005477225575051661,survival,equipment,0,0,1,[],"{'eat', 'search'}",False,False,,69,False,,0.0,False,0,0,0.0,0,-0.01,-0.02,2
95,move_southwest,-0.01,-0.01,385.7,14,Eat something to recover health,,95.0,0.0,,,,-471.40000000000003,0.0,0.0,0,857.1,-0.01,-0.01,14.0,-0.006,459.34,0.005477225575051661,survival,movement,0,0,1,[],"{'eat', 'heal'}",False,False,,69,False,,0.0,False,0,0,0.0,0,-0.01,-0.02,2
95,drop,-0.01,-0.01,250.0,14,Explore the surrounding area to gather more information,,90.0,5.0,,,,-135.7,0.0,0.0,0,385.7,-0.01,-0.01,14.0,-0.008,472.85999999999996,0.00447213595499958,exploration,inventory,0,0,1,[],{'explore'},False,False,,70,True,1,0.6666666666666666,True,1,1,0.6666666666666666,1,-0.01,-0.03,3
95,read,-0.01,-0.01,320.0,14,Search the area for potential items and threats,,90.0,5.0,,,,70.0,0.0,0.0,0,250.0,-0.01,-0.01,14.0,-0.01,400.2,0.0,survival,item_use,0,0,1,[],"{'eat', 'search'}",False,True,eat,70,True,1,0.6666666666666666,True,1,1,0.6666666666666666,1,-0.01,-0.03,3
95,move_southwest,-0.01,-0.01,650.0,16,Search the area for potential items and clues,,90.0,5.0,,,,330.0,0.0,0.0,1,320.0,-0.01,-0.01,14.0,-0.01,492.56000000000006,0.0,exploration,movement,0,0,1,[],{'search'},False,True,search,70,True,1,0.6666666666666666,True,1,1,0.6666666666666666,1,-0.01,-0.03,3
100,wield,-0.01,-0.01,585.7,16,Search the area for potential items and clues,,100.0,0.0,,,,-64.29999999999995,0.0,0.0,0,650.0,-0.01,-0.01,16.0,-0.01,438.28000000000003,0.0,exploration,equipment,0,0,1,[],{'search'},False,False,,71,True,1,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.01,-0.03,3
100,move_southeast,-0.01,-0.01,228.6,14,Search for items and potential dangers,,100.0,0.0,,,,-357.1,0.0,0.0,0,585.7,-0.01,-0.01,16.0,-0.01,406.86,0.0,defensive,movement,0,0,1,[],{'search'},False,True,search,71,True,1,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.01,-0.03,3
100,move_southwest,-0.01,-0.02,250.0,14,Eat something to regain health,,100.0,0.0,,,,21.400000000000006,0.0,-0.01,0,228.6,-0.01,-0.01,14.0,-0.01,406.86,0.0,survival,movement,0,0,1,[],"{'eat', 'heal'}",False,False,,71,True,1,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.01,-0.03,3
100,move_south,-0.01,-0.02,857.1,14,Search the area for potential items and threats,,95.0,5.0,,,,607.1,0.0,0.0,0,250.0,-0.01,-0.02,14.0,-0.01,514.28,0.0,survival,movement,0,0,1,[],"{'eat', 'search'}",False,True,search,72,True,0,0.5,True,1,1,0.5,1,-0.005,-0.01,2
100,open_door,0.0,0.008,312.5,14,Eat something to recover health,,95.0,5.0,,,,-544.6,0.01,0.028,0,857.1,-0.01,-0.02,14.0,-0.008000000000000002,446.78000000000003,0.00447213595499958,survival,interaction,0,0,1,[],"{'eat', 'heal'}",False,False,,72,True,0,0.5,True,1,1,0.5,1,-0.005,-0.01,2
100,kick,-0.01,-0.01,200.0,12,Search the area for items and potential threats,,100.0,0.0,,,,-112.5,-0.01,-0.018000000000000002,0,312.5,0.0,0.008,14.0,-0.008,369.64,0.00447213595499958,survival,combat,0,0,1,[],"{'eat', 'search'}",False,False,,73,True,1,0.5,True,1,1,0.5,1,-0.01,-0.04,4
105,move_east,-0.01,-0.01,585.7,16,Search the area for potential items and clues,,100.0,5.0,,,,385.70000000000005,0.0,0.0,1,200.0,-0.01,-0.01,12.0,-0.008,441.06000000000006,0.00447213595499958,exploration,movement,0,0,1,[],{'search'},False,True,search,73,True,1,0.5,True,1,1,0.5,1,-0.01,-0.04,4
105,move_northwest,-0.01,-0.01,200.0,12,Search the area for items and potential threats,,100.0,5.0,,,,-385.70000000000005,0.0,0.0,0,585.7,-0.01,-0.01,16.0,-0.008,431.06000000000006,0.00447213595499958,survival,movement,0,0,1,[],"{'eat', 'search'}",False,True,search,73,True,1,0.5,True,1,1,0.5,1,-0.01,-0.04,4
105,move_southwest,-0.01,-0.02,250.0,14,Eat something to regain health,,100.0,5.0,,,,50.0,0.0,-0.01,1,200.0,-0.01,-0.01,12.0,-0.008,309.64,0.00447213595499958,survival,movement,0,0,1,[],"{'eat', 'heal'}",False,False,,73,True,1,0.5,True,1,1,0.5,1,-0.01,-0.04,4
105,search,-0.01,-0.02,857.1,14,Eat something to regain health,,105.0,0.0,,,,607.1,0.0,0.0,0,250.0,-0.01,-0.02,14.0,-0.01,418.56000000000006,0.0,survival,exploration,0,0,1,[],"{'eat', 'heal'}",False,False,,74,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
105,throw,0.0,0.0,200.0,14,Search for items and potential dangers,,100.0,5.0,,,,-657.1,0.01,0.02,0,857.1,-0.01,-0.02,14.0,-0.008,418.56000000000006,0.00447213595499958,defensive,combat,0,0,1,[],{'search'},False,False,,75,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
105,move_southwest,0.0,0.009,371.4,14,Search the area for potential threats and items,,105.0,0.0,,,,171.39999999999998,0.0,0.009,0,200.0,0.0,0.0,14.0,-0.006,375.7,0.005477225575051661,survival,movement,0,0,1,[],"{'eat', 'search'}",False,True,search,76,True,0,0.5,True,1,1,0.5,1,-0.005,-0.01,2
110,kick,-0.01,-0.02,857.1,14,Eat something to regain health,,105.0,5.0,,,,485.70000000000005,-0.01,-0.028999999999999998,0,371.4,0.0,0.009,14.0,-0.006,507.12,0.005477225575051661,survival,combat,0,0,1,[],"{'eat', 'heal'}",False,False,,76,True,0,0.5,True,1,1,0.5,1,-0.005,-0.01,2
110,read,-0.01,-0.02,200.0,12,Explore the area and search for items,,110.0,0.0,,,,-657.1,0.0,0.0,0,857.1,-0.01,-0.02,14.0,-0.006,497.12,0.005477225575051661,exploration,item_use,0,0,1,[],"{'explore', 'search'}",False,False,,77,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
110,apply,-0.01,-0.01,400.0,14,Search the area for potential threats and items,,105.0,5.0,,,,200.0,0.0,0.01,1,200.0,-0.01,-0.02,12.0,-0.006,405.7,0.005477225575051661,survival,item_use,0,0,1,[],"{'eat', 'search'}",False,True,eat,78,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
110,open_door,0.0,-0.001,571.4,16,Eat something to regain health,,110.0,0.0,,,,171.39999999999998,0.01,0.009000000000000001,1,400.0,-0.01,-0.01,14.0,-0.006,479.98,0.005477225575051661,survival,interaction,0,0,1,[],"{'eat', 'heal'}",False,False,,79,True,1,0.16666666666666666,True,0,1,0.16666666666666666,1,-0.006666666666666667,-0.04,6
110,move_south,-0.01,-0.01,220.0,14,Search the area for potential items and threats,,110.0,0.0,,,,-351.4,-0.01,-0.009000000000000001,0,571.4,0.0,-0.001,16.0,-0.008,449.7,0.00447213595499958,survival,movement,0,0,1,[],"{'eat', 'search'}",False,True,search,79,True,1,0.16666666666666666,True,0,1,0.16666666666666666,1,-0.006666666666666667,-0.04,6
110,wear,-0.01,-0.01,200.0,14,Search the area for potential threats and items,,110.0,0.0,,,,-20.0,0.0,0.0,0,220.0,-0.01,-0.01,14.0,-0.008,318.28000000000003,0.00447213595499958,survival,equipment,0,0,1,[],"{'eat', 'search'}",False,False,,79,True,1,0.16666666666666666,True,0,1,0.16666666666666666,1,-0.006666666666666667,-0.04,6
115,wait,0.0,-0.001,193.8,12,Explore the area and search for items,,110.0,5.0,,,,-6.199999999999989,0.01,0.009000000000000001,0,200.0,-0.01,-0.01,14.0,-0.006,317.04,0.005477225575051661,exploration,other,0,0,1,[],"{'explore', 'search'}",False,False,,79,True,1,0.16666666666666666,True,0,1,0.16666666666666666,1,-0.006666666666666667,-0.04,6
115,take_off,-0.01,-0.01,177.8,14,Search the area for potential threats and items,,110.0,5.0,,,,-16.0,-0.01,-0.009000000000000001,1,193.8,0.0,-0.001,12.0,-0.006,272.6,0.005477225575051661,survival,equipment,0,0,1,[],"{'eat', 'search'}",False,False,,79,True,1,0.16666666666666666,True,0,1,0.16666666666666666,1,-0.006666666666666667,-0.04,6
115,search,-0.01,-0.01,600.0,16,Eat something to regain health,,110.0,5.0,,,,422.2,0.0,0.0,1,177.8,-0.01,-0.01,14.0,-0.008,278.32,0.00447213595499958,survival,exploration,0,0,1,[],"{'eat', 'heal'}",False,False,,79,True,1,0.16666666666666666,True,0,1,0.16666666666666666,1,-0.006666666666666667,-0.04,6
115,search,-0.01,-0.01,325.0,14,Search the area for potential threats and items,,115.0,0.0,,,,-275.0,0.0,0.0,0,600.0,-0.01,-0.01,16.0,-0.008,299.32,0.00447213595499958,survival,exploration,0,0,1,[],"{'eat', 'search'}",False,True,search,80,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
115,close_door,-0.01,-0.01,200.0,14,Search the area for potential items and threats,,110.0,5.0,,,,-125.0,0.0,0.0,0,325.0,-0.01,-0.01,14.0,-0.008,299.32,0.00447213595499958,survival,interaction,0,0,1,[],"{'eat', 'search'}",False,False,,81,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
115,move_south,0.0,0.01,1220.0,14,Search the area for potential threats and items,,115.0,0.0,,,,1020.0,0.01,0.02,0,200.0,-0.01,-0.01,14.0,-0.008,504.56000000000006,0.00447213595499958,survival,movement,0,0,1,[],"{'eat', 'search'}",False,True,search,82,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
120,wait,0.0,0.009,716.7,16,Search the area for potential items and threats,,120.0,0.0,,,,-503.29999999999995,0.0,-0.0010000000000000009,1,1220.0,0.0,0.01,14.0,-0.006,612.3399999999999,0.005477225575051661,survival,other,0,0,1,[],"{'eat', 'search'}",False,False,,83,True,2,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.0033333333333333335,-0.01,3
120,pickup,0.0,0.01,180.0,12,Search the area for potential items and clues,,120.0,0.0,,,,-536.7,0.0,0.0010000000000000009,0,716.7,0.0,0.009,16.0,-0.004,528.3399999999999,0.005477225575051661,exploration,inventory,0,0,1,[],{'search'},False,False,,83,True,2,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.0033333333333333335,-0.01,3
120,move_northwest,-0.01,-0.01,200.0,14,Search the area for potential threats and items,,120.0,0.0,,,,20.0,-0.01,-0.02,1,180.0,0.0,0.01,12.0,-0.004,503.34,0.005477225575051661,survival,movement,0,0,1,[],"{'eat', 'search'}",False,True,search,83,True,2,0.3333333333333333,True,1,1,0.3333333333333333,1,-0.0033333333333333335,-0.01,3
120,wield,0.0,0.0,1033.3,14,Search the area for potential threats and items,,115.0,5.0,,,,833.3,0.01,0.01,0,200.0,-0.01,-0.01,14.0,-0.002,670.0,0.00447213595499958,survival,equipment,0,0,1,[],"{'eat', 'search'}",False,False,,84,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
120,search,-0.01,-0.01,177.8,14,Eat something to regain health,,120.0,0.0,,,,-855.5,-0.01,-0.01,0,1033.3,0.0,0.0,14.0,-0.004,461.55999999999995,0.005477225575051661,survival,exploration,0,0,1,[],"{'eat', 'heal'}",False,False,,85,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
120,read,-0.01,-0.01,371.4,14,Search the area for potential threats and items,,115.0,5.0,,,,193.59999999999997,0.0,0.0,0,177.8,-0.01,-0.01,14.0,-0.006,392.49999999999994,0.005477225575051661,survival,item_use,0,0,1,[],"{'eat', 'search'}",False,True,eat,86,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
125,take_off,-0.01,-0.01,160.0,14,Search the area for potential threats and items,,120.0,5.0,,,,-211.39999999999998,0.0,0.0,0,371.4,-0.01,-0.01,14.0,-0.008,388.49999999999994,0.00447213595499958,survival,equipment,0,0,1,[],"{'eat', 'search'}",False,False,,87,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
125,pickup,0.0,0.0,384.6,14,Search the area for items and clues,,125.0,0.0,,,,224.60000000000002,0.01,0.01,0,160.0,-0.01,-0.01,14.0,-0.006,425.41999999999996,0.005477225575051661,exploration,inventory,0,0,1,[],{'search'},False,False,,88,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
125,read,-0.01,-0.01,585.7,16,Search the area for potential items and threats,,120.0,5.0,,,,201.10000000000002,-0.01,-0.01,1,384.6,0.0,0.0,14.0,-0.008,335.9,0.00447213595499958,survival,item_use,0,0,1,[],"{'eat', 'search'}",False,True,eat,89,True,0,1.0,True,1,1,1.0,1,-0.005,-0.01,2
125,move_west,0.0,0.0,188.2,12,Search the area for potential items and clues,,120.0,5.0,,,,-397.50000000000006,0.01,0.01,0,585.7,-0.01,-0.01,16.0,-0.006,337.97999999999996,0.005477225575051661,exploration,movement,0,0,1,[],{'search'},False,True,search,89,True,0,1.0,True,1,1,1.0,1,-0.005,-0.01,2
125,throw,-0.01,-0.01,2900.0,14,Search the area for items and potential threats,,125.0,0.0,,,,2711.8,-0.01,-0.01,1,188.2,0.0,0.0,12.0,-0.006,843.7,0.005477225575051661,survival,combat,0,0,1,[],"{'eat', 'search'}",False,False,,90,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
125,wear,-0.01,-0.02,177.8,14,Eat something to regain health,,120.0,5.0,,,,-2722.2,0.0,-0.01,0,2900.0,-0.01,-0.01,14.0,-0.006,847.26,0.005477225575051661,survival,equipment,0,0,1,[],"{'eat', 'heal'}",False,False,,91,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
130,kick,-0.01,-0.01,160.0,14,Eat something to regain health,,130.0,0.0,,,,-17.80000000000001,0.0,0.01,0,177.8,-0.01,-0.02,14.0,-0.008,802.34,0.00447213595499958,survival,combat,0,0,1,[],"{'eat', 'heal'}",False,False,,92,True,1,0.5,True,1,1,0.5,1,-0.005,-0.01,2
